Date,Open,High,Low,Close,Adj Close,Volume
2020-11-10,555.000000,565.000000,555.000000,558.500000,551.528076,800
2020-11-11,569.250000,578.200012,564.200012,575.469971,568.286194,700
2020-11-12,557.250000,562.099976,552.770020,556.000000,549.059326,1600
2020-11-13,556.000000,559.960022,553.000000,559.960022,552.969849,400
2020-11-16,565.000000,569.950012,561.070007,561.599976,554.589355,1400
2020-11-17,563.979980,572.159973,560.450012,572.000000,564.859497,1500
2020-11-18,572.849976,578.799988,572.849976,574.289978,567.120911,500
2020-11-19,573.849976,584.429993,573.849976,580.080017,572.838684,400
2020-11-20,581.049988,587.460022,581.049988,586.000000,578.684753,2200
2020-11-23,589.950012,594.400024,580.429993,584.039978,576.749207,34000
2020-11-24,589.349976,591.250000,583.950012,590.049988,582.684143,500
2020-11-25,589.299988,594.000000,588.440002,592.039978,584.649292,500
2020-11-27,592.039978,594.940002,590.000000,591.960022,584.570374,900
2020-11-30,593.299988,596.400024,578.549988,578.549988,571.327698,3800
2020-12-01,592.400024,605.469971,588.489990,598.789978,593.366272,5700
2020-12-02,600.500000,604.400024,595.789978,604.359985,598.885803,500
2020-12-03,608.150024,608.510010,602.549988,605.000000,599.520081,300
2020-12-04,598.049988,600.000000,595.630005,597.700012,592.286194,800
2020-12-07,596.099976,600.700012,590.650024,597.750000,592.335693,2400
2020-12-08,599.020020,604.710022,596.400024,602.000000,596.547241,400
2020-12-09,599.900024,603.549988,598.650024,598.690002,593.267212,1700
2020-12-10,600.900024,610.359985,600.900024,610.359985,604.831482,2500
2020-12-11,604.700012,612.940002,602.950012,609.770020,604.246887,600
2020-12-14,615.900024,621.770020,615.900024,616.960022,611.371765,3400
2020-12-15,623.989990,624.000000,615.599976,616.099976,610.519470,800
2020-12-16,616.000000,619.849976,611.500000,619.809998,614.195923,1100
2020-12-17,620.000000,623.309998,614.000000,616.359985,610.777161,2600
2020-12-18,613.650024,619.960022,607.750000,607.960022,602.453247,700
2020-12-21,602.099976,608.549988,593.070007,608.510010,602.998230,900
2020-12-22,602.250000,603.700012,596.369995,598.200012,592.781616,1500
2020-12-23,606.299988,608.609985,600.690002,603.190002,597.726440,200
2020-12-24,602.000000,632.200012,602.000000,602.039978,596.586792,200
2020-12-28,603.000000,632.200012,602.000000,618.460022,612.858154,2200
2020-12-29,625.299988,633.119995,624.349976,631.000000,625.284546,2600
2020-12-30,634.200012,634.950012,629.789978,630.000000,624.293579,1600
2020-12-31,630.000000,632.000000,620.109985,626.000000,620.329834,800
2021-01-04,634.000000,639.500000,620.000000,625.809998,620.141541,1100
2021-01-05,622.000000,627.000000,617.250000,624.289978,618.635315,1200
2021-01-06,615.000000,622.729980,614.510010,621.250000,615.622803,1200
2021-01-07,631.000000,636.909973,625.750000,633.000000,627.266418,900
2021-01-08,642.750000,646.119995,636.739990,642.010010,636.194824,1300
2021-01-11,633.349976,636.929993,628.799988,633.039978,627.306030,1100
2021-01-12,631.299988,631.960022,623.630005,631.119995,625.403442,400
2021-01-13,625.000000,626.000000,620.650024,624.619995,618.962280,1400
2021-01-14,623.000000,623.000000,616.469971,621.359985,615.731873,800
2021-01-15,605.250000,605.250000,595.200012,600.039978,594.604919,1800
2021-01-19,600.039978,602.000000,591.890015,598.570007,593.148315,3500
2021-01-20,600.000000,623.849976,600.000000,616.659973,611.074402,1500
2021-01-21,622.000000,624.650024,617.750000,620.000000,614.384155,800
2021-01-22,620.000000,629.000000,618.539978,629.000000,623.302612,2400
2021-01-25,620.000000,620.000000,607.609985,617.000000,611.411377,2000
2021-01-26,624.000000,635.000000,616.000000,626.000000,620.329834,1300
2021-01-27,618.000000,618.000000,598.750000,611.359985,605.822449,1600
2021-01-28,627.000000,631.650024,615.000000,624.200012,618.546143,900
2021-01-29,611.000000,617.479980,601.000000,604.700012,599.222778,1600
2021-02-01,608.150024,626.400024,605.979980,616.840027,611.252808,400
2021-02-02,624.500000,635.500000,621.549988,635.000000,629.248352,1700
2021-02-03,637.000000,637.969971,628.210022,636.919983,631.150940,1200
2021-02-04,630.750000,631.900024,623.169983,631.900024,626.176392,800
2021-02-05,640.000000,640.229980,625.320007,637.909973,632.131897,1200
2021-02-08,644.299988,644.299988,632.630005,636.000000,630.239258,1000
2021-02-09,645.799988,654.979980,645.799988,653.599976,647.679810,2400
2021-02-10,653.700012,653.700012,640.500000,644.200012,638.364990,1500
2021-02-11,645.000000,648.919983,639.349976,648.919983,643.042236,1400
2021-02-12,644.340027,646.919983,637.590027,639.130005,633.340881,800
2021-02-16,646.000000,656.869995,641.460022,654.669983,648.740173,2400
2021-02-17,654.500000,656.250000,643.070007,652.919983,647.005981,700
2021-02-18,663.500000,663.500000,643.489990,650.500000,644.607910,300
2021-02-19,673.849976,673.849976,650.580017,657.000000,651.049011,800
2021-02-22,659.000000,671.440002,655.000000,665.919983,659.888184,1500
2021-02-23,668.150024,668.450012,647.140015,653.000000,647.085266,2400
2021-02-24,660.000000,665.450012,644.039978,649.010010,643.131409,1400
2021-02-25,650.539978,655.500000,636.359985,649.000000,643.121521,1100
2021-02-26,650.119995,650.119995,630.000000,642.000000,636.184937,1700
2021-03-01,642.000000,651.729980,638.900024,650.500000,644.607910,800
2021-03-02,650.000000,658.799988,645.150024,652.080017,646.173645,700
2021-03-03,660.000000,660.000000,650.000000,655.080017,649.146423,800
2021-03-04,655.000000,655.000000,633.359985,638.270020,632.488708,1000
2021-03-05,640.750000,640.750000,621.900024,639.020020,633.231934,800
2021-03-08,623.500000,648.750000,623.500000,638.919983,633.132813,400
2021-03-09,647.150024,649.500000,641.479980,649.400024,643.517883,400
2021-03-10,657.989990,664.000000,654.369995,660.080017,654.101135,1100
2021-03-11,668.500000,680.000000,665.000000,679.989990,673.830750,1000
2021-03-12,675.450012,679.500000,669.049988,679.000000,672.849792,900
2021-03-15,672.700012,672.700012,659.119995,669.929993,663.861877,1600
2021-03-16,661.500000,670.919983,661.500000,670.919983,664.842896,2400
2021-03-17,672.219971,686.989990,672.219971,686.909973,680.688110,2000
2021-03-18,682.960022,687.000000,670.000000,676.400024,670.273376,1400
2021-03-19,665.030029,678.919983,656.320007,662.080017,656.083008,1300
2021-03-22,664.000000,674.650024,662.080017,662.400024,656.400146,500
2021-03-23,663.599976,666.349976,657.000000,666.270020,660.235107,700
2021-03-24,648.880005,674.450012,648.880005,652.219971,646.312317,500
2021-03-25,640.000000,660.000000,640.000000,654.250000,648.323914,700
2021-03-26,659.200012,660.000000,651.030029,657.919983,651.960693,500
2021-03-29,658.900024,660.000000,652.469971,657.000000,651.049011,1400
2021-03-30,664.530029,675.599976,660.080017,671.690002,665.605957,1000
2021-03-31,671.559998,671.559998,662.719971,668.750000,662.692627,1100
2021-04-01,675.849976,689.250000,665.900024,677.960022,671.819214,600
2021-04-05,677.710022,689.250000,677.710022,689.030029,682.788940,900
2021-04-06,687.950012,687.950012,680.000000,680.000000,673.840759,700
2021-04-07,689.989990,689.989990,678.000000,689.989990,683.740234,500
2021-04-08,699.950012,703.960022,694.200012,703.000000,696.632385,800
2021-04-09,708.000000,713.950012,695.960022,705.000000,698.614258,500
2021-04-12,704.000000,721.549988,682.349976,707.460022,701.052002,500
2021-04-13,706.400024,745.500000,706.400024,745.500000,738.747437,1400
2021-04-14,733.729980,735.559998,727.919983,733.520020,726.875977,900
2021-04-15,737.340027,744.320007,730.000000,736.080017,729.412781,1000
2021-04-16,750.080017,760.000000,747.000000,759.849976,752.967468,800
2021-04-19,759.650024,759.760010,747.260010,753.500000,746.674988,1600
2021-04-20,744.000000,744.000000,729.000000,730.469971,727.716675,1100
2021-04-21,759.530029,769.049988,750.000000,753.799988,750.958740,700
2021-04-22,762.400024,768.000000,753.799988,760.440002,757.573730,700
2021-04-23,760.950012,760.950012,754.770020,760.900024,758.032043,400
2021-04-26,764.299988,764.299988,753.700012,755.080017,752.233948,9600
2021-04-27,755.000000,768.900024,755.000000,767.919983,765.025513,400
2021-04-28,767.919983,770.000000,761.000000,766.900024,764.009399,4000
2021-04-29,770.450012,776.539978,766.080017,776.539978,773.613037,400
2021-04-30,775.809998,775.809998,753.000000,757.500000,754.644836,1300
2021-05-03,755.400024,764.119995,755.400024,762.500000,759.625977,1200
2021-05-04,776.000000,776.000000,740.039978,744.010010,741.205688,1600
2021-05-05,765.799988,765.799988,753.000000,758.549988,755.690857,2000
2021-05-06,761.000000,761.000000,748.000000,759.919983,757.055664,600
2021-05-07,759.919983,770.000000,756.359985,766.979980,764.089050,1100
2021-05-10,767.599976,767.599976,756.489990,756.489990,753.638611,600
2021-05-11,744.159973,775.989990,740.659973,755.000000,752.154236,800
2021-05-12,743.799988,743.799988,735.000000,735.750000,732.976807,900
2021-05-13,745.760010,765.299988,734.530029,748.500000,745.678711,1000
2021-05-14,764.799988,770.000000,751.840027,769.919983,767.018005,1400
2021-05-17,765.000000,765.599976,755.049988,762.000000,759.127869,500
2021-05-18,762.000000,770.000000,755.549988,769.919983,767.018005,400
2021-05-19,783.000000,783.000000,747.780029,750.200012,747.372314,1100
2021-05-20,740.000000,770.000000,740.000000,758.080017,755.222656,38200
2021-05-21,770.250000,774.989990,764.469971,764.669983,761.787781,600
2021-05-24,774.989990,780.039978,765.000000,773.080017,770.166138,600
2021-05-25,792.289978,792.289978,779.299988,788.270020,785.298828,1300
2021-05-26,790.000000,790.000000,780.000000,786.280029,783.316345,1200
2021-05-27,792.880005,795.169983,789.929993,794.919983,791.923767,600
2021-05-28,797.000000,805.989990,793.130005,805.000000,801.965759,1700
2021-06-01,800.299988,810.799988,800.299988,803.080017,800.053040,1800
2021-06-02,800.450012,817.900024,800.450012,814.799988,811.728821,1000
2021-06-03,806.130005,806.130005,785.799988,799.000000,795.988403,1800
2021-06-04,800.000000,800.000000,790.460022,792.169983,789.184143,2100
2021-06-07,799.000000,806.650024,793.429993,806.650024,803.609558,1500
2021-06-08,818.229980,818.229980,802.000000,810.000000,806.946960,1300
2021-06-09,801.690002,817.919983,798.869995,816.000000,812.924316,400
2021-06-10,805.000000,810.000000,798.000000,809.000000,805.950684,1600
2021-06-11,810.000000,817.000000,804.619995,813.750000,810.682800,900
2021-06-14,814.000000,827.299988,811.359985,819.299988,816.211853,900
2021-06-15,817.020020,832.979980,814.030029,826.919983,823.803162,800
2021-06-16,829.299988,832.979980,811.760010,822.500000,819.399841,900
2021-06-17,814.000000,825.280029,813.789978,825.280029,822.169373,1000
2021-06-18,818.750000,818.750000,809.000000,813.000000,809.935608,1400
2021-06-21,817.400024,817.400024,809.599976,813.020020,809.955566,800
2021-06-22,832.049988,832.049988,806.229980,815.049988,811.977905,1000
2021-06-23,807.000000,815.340027,796.150024,801.000000,797.980835,1800
2021-06-24,805.000000,814.690002,800.000000,808.719971,805.671753,1000
2021-06-25,809.000000,813.539978,801.900024,809.599976,806.548401,900
2021-06-28,800.000000,809.979980,795.549988,798.150024,795.141602,1300
2021-06-29,808.200012,808.200012,802.000000,805.000000,801.965759,1000
2021-06-30,790.000000,803.559998,785.000000,790.080017,787.102051,13300
2021-07-01,792.000000,792.000000,783.109985,783.340027,780.387451,700
2021-07-02,789.549988,791.359985,779.299988,789.500000,786.524231,800
2021-07-06,790.000000,792.549988,772.260010,778.799988,775.864502,600
2021-07-07,775.200012,783.250000,774.039978,783.119995,780.168274,1500
2021-07-08,767.650024,768.140015,745.369995,759.049988,756.188965,34100
2021-07-09,783.250000,791.000000,758.799988,790.000000,787.022339,2400
2021-07-12,777.039978,795.000000,777.039978,793.000000,790.010986,700
2021-07-13,795.609985,799.539978,778.409973,790.760010,787.779480,1500
2021-07-14,796.159973,797.289978,790.010010,794.340027,791.346008,700
2021-07-15,794.340027,797.710022,781.000000,791.280029,788.297546,300
2021-07-16,777.349976,777.349976,766.000000,777.099976,774.170898,1000
2021-07-19,762.250000,762.250000,751.000000,751.979980,749.145630,1200
2021-07-20,762.000000,768.159973,753.130005,762.830017,759.954773,2000
2021-07-21,773.849976,784.000000,772.059998,783.919983,780.965210,400
2021-07-22,780.549988,784.000000,770.349976,784.000000,781.044922,300
2021-07-23,781.299988,796.200012,781.299988,795.960022,792.959900,1500
2021-07-26,799.950012,805.049988,793.489990,805.049988,802.015564,1300
2021-07-27,808.000000,808.000000,787.950012,796.080017,793.079407,1000
2021-07-28,803.210022,814.919983,800.289978,814.000000,810.931885,3300
2021-07-29,813.969971,816.359985,812.330017,813.969971,810.901917,800
2021-07-30,814.000000,814.400024,800.000000,814.099976,811.031433,400
2021-08-02,812.479980,816.489990,809.950012,816.000000,812.924316,900
2021-08-03,825.700012,831.840027,820.590027,829.690002,826.562744,1600
2021-08-04,830.000000,830.000000,820.590027,827.919983,824.799377,400
2021-08-05,830.000000,831.140015,822.150024,825.940002,822.826843,1200
2021-08-06,830.299988,830.299988,818.000000,824.919983,821.810669,500
2021-08-09,815.130005,844.900024,800.900024,824.909973,821.800720,300
2021-08-10,827.700012,827.700012,820.000000,822.570007,819.469543,200
2021-08-11,826.250000,830.500000,825.000000,825.000000,821.890381,500
2021-08-12,831.000000,840.460022,829.340027,840.000000,836.833862,800
2021-08-13,840.000000,840.000000,830.000000,840.000000,836.833862,200
2021-08-16,820.000000,829.000000,815.000000,824.000000,820.894165,500
2021-08-17,810.760010,818.010010,804.000000,811.650024,808.590759,1500
2021-08-18,779.669983,790.000000,764.000000,766.500000,763.610901,3700
2021-08-19,735.280029,740.000000,714.880005,721.000000,718.282410,6000
2021-08-20,727.539978,731.609985,721.250000,730.000000,727.248474,3000
2021-08-23,760.200012,760.200012,732.549988,746.239990,743.427246,1700
2021-08-24,740.200012,741.239990,730.000000,738.000000,735.218323,37200
2021-08-25,738.900024,738.900024,732.000000,734.500000,731.731506,11900
2021-08-26,730.049988,738.849976,726.690002,730.010010,727.258423,2500
2021-08-27,729.000000,739.340027,729.000000,734.309998,731.542236,500
2021-08-30,735.000000,741.340027,735.000000,736.000000,733.225830,1500
2021-08-31,737.900024,747.700012,737.179993,740.880005,738.087463,900
2021-09-01,745.000000,772.330017,745.000000,769.460022,766.559753,3400
2021-09-02,775.000000,784.000000,760.000000,770.119995,767.217224,700
2021-09-03,770.000000,770.000000,753.049988,757.239990,754.385803,700
2021-09-07,757.250000,775.000000,757.250000,773.000000,770.086365,700
2021-09-08,773.049988,773.750000,765.000000,765.510010,762.624634,800
2021-09-09,768.140015,782.919983,768.140015,773.190002,770.275696,2400
2021-09-10,789.000000,795.000000,778.000000,778.000000,775.067566,2200
2021-09-13,789.500000,789.500000,771.520020,780.000000,777.059998,600
2021-09-14,771.559998,771.559998,758.890015,759.049988,756.188965,900
2021-09-15,729.479980,751.000000,729.479980,738.750000,735.965515,2700
2021-09-16,745.950012,745.950012,735.820007,742.760010,739.960388,1200
2021-09-17,753.000000,753.000000,733.080017,739.000000,736.214539,800
2021-09-20,726.000000,739.000000,714.140015,728.900024,726.152649,1500
2021-09-21,746.289978,749.989990,737.080017,740.700012,737.908142,1700
2021-09-22,750.000000,760.969971,749.359985,755.000000,752.154236,1400
2021-09-23,750.000000,770.869995,750.000000,769.570007,766.669312,1100
2021-09-24,769.700012,769.700012,750.010010,757.919983,755.063232,400
2021-09-27,749.150024,749.150024,739.190002,742.000000,739.203247,1000
2021-09-28,741.570007,741.570007,720.000000,726.929993,724.190063,17200
2021-09-29,731.140015,734.419983,725.000000,725.000000,722.267334,1700
2021-09-30,724.080017,725.000000,714.000000,716.200012,713.500488,1000
2021-10-01,731.440002,741.460022,724.979980,730.000000,727.248474,500
2021-10-04,733.950012,733.950012,716.000000,720.080017,717.365906,500
2021-10-05,727.330017,736.000000,726.690002,736.000000,733.225830,400
2021-10-06,736.000000,736.000000,718.000000,729.130005,726.381775,700
2021-10-07,736.000000,739.919983,732.479980,739.200012,736.413818,600
2021-10-08,716.900024,739.000000,716.900024,729.489990,726.740356,400
2021-10-11,728.229980,734.020020,723.940002,723.940002,721.211304,200
2021-10-12,726.880005,749.000000,726.359985,733.349976,730.585815,200
2021-10-13,752.030029,763.549988,751.049988,761.289978,758.420532,2100
2021-10-14,769.570007,775.000000,769.570007,774.919983,771.999146,1600
2021-10-15,774.549988,778.380005,766.539978,768.080017,765.184937,900
2021-10-18,752.380005,757.520020,748.729980,752.789978,749.952576,400
2021-10-19,754.150024,756.260010,746.010010,746.049988,743.237976,800
2021-10-20,758.640015,767.669983,755.150024,764.169983,761.289673,2200
2021-10-21,763.229980,773.580017,762.849976,773.390015,770.474915,300
2021-10-22,777.280029,780.000000,774.150024,778.979980,776.043823,1200
2021-10-25,766.650024,770.000000,763.840027,769.690002,766.788879,400
2021-10-26,773.000000,776.270020,765.400024,774.150024,771.232056,300
2021-10-27,771.599976,776.820007,770.000000,771.599976,768.691650,1000
2021-10-28,777.460022,784.000000,777.460022,782.619995,779.670105,600
2021-10-29,775.599976,785.890015,774.049988,784.080017,781.124634,600
2021-11-01,785.969971,798.520020,785.739990,798.520020,795.510193,800
2021-11-02,795.000000,795.000000,787.989990,790.109985,787.131897,1700
2021-11-03,790.929993,796.000000,788.299988,790.010010,787.032288,800
2021-11-04,799.799988,804.919983,796.460022,803.960022,800.929749,800
2021-11-05,818.690002,819.830017,813.010010,818.500000,815.414917,500
2021-11-08,826.609985,826.609985,819.000000,821.429993,818.333862,700
2021-11-09,827.130005,827.130005,808.000000,820.979980,817.885498,1100
2021-11-10,802.000000,807.559998,797.000000,801.919983,798.897400,500
2021-11-11,809.750000,811.000000,800.650024,806.000000,802.962036,200
2021-11-12,823.039978,828.000000,817.000000,827.299988,824.181702,1500
2021-11-15,827.619995,827.619995,818.580017,820.000000,816.909241,600
2021-11-16,825.000000,829.919983,822.739990,827.030029,823.912781,300
2021-11-17,822.750000,826.710022,817.500000,824.130005,821.023682,500
2021-11-18,822.450012,832.739990,822.450012,832.250000,829.113037,800
2021-11-19,829.760010,832.000000,822.340027,826.000000,822.886597,400
2021-11-22,822.590027,827.099976,815.080017,823.179993,820.077271,1800
2021-11-23,820.450012,820.450012,806.000000,808.010010,804.964417,900
2021-11-24,806.000000,818.700012,798.900024,814.989990,811.918091,500
2021-11-26,794.929993,799.099976,776.679993,785.390015,782.429688,1400
2021-11-29,794.159973,796.739990,780.000000,795.919983,792.919983,2100
2021-11-30,788.340027,788.340027,770.000000,784.500000,784.500000,1000
2021-12-01,785.000000,797.919983,763.489990,786.030029,786.030029,1100
2021-12-02,774.840027,784.080017,774.840027,784.000000,784.000000,300
2021-12-03,790.190002,790.190002,768.340027,776.919983,776.919983,700
2021-12-06,772.270020,785.489990,771.090027,778.000000,778.000000,4300
2021-12-07,803.080017,818.789978,803.080017,818.789978,818.789978,1800
2021-12-08,816.000000,816.010010,807.080017,815.919983,815.919983,1200
2021-12-09,810.270020,810.479980,800.000000,805.739990,805.739990,3100
2021-12-10,800.859985,810.349976,798.250000,805.179993,805.179993,500
2021-12-13,800.539978,813.090027,795.000000,797.890015,797.890015,700
2021-12-14,795.000000,800.989990,773.510010,790.000000,790.000000,600
2021-12-15,800.000000,821.500000,795.000000,819.469971,819.469971,600
2021-12-16,815.349976,815.349976,796.489990,804.659973,804.659973,1200
2021-12-17,790.099976,801.020020,783.469971,784.000000,784.000000,600
2021-12-20,780.190002,796.599976,780.190002,791.500000,791.500000,800
2021-12-21,783.000000,799.450012,783.000000,793.640015,793.640015,700
2021-12-22,798.400024,815.059998,796.049988,812.000000,812.000000,400
2021-12-23,813.880005,818.969971,810.250000,817.000000,817.000000,1000
2021-12-27,818.000000,826.570007,805.190002,826.570007,826.570007,900
2021-12-28,828.849976,829.919983,820.000000,829.419983,829.419983,700
2021-12-29,827.280029,828.919983,824.580017,827.000000,827.000000,600
2021-12-30,826.419983,828.000000,822.640015,823.349976,823.349976,600
2021-12-31,824.219971,829.000000,806.890015,825.080017,825.080017,600
2022-01-03,838.309998,838.309998,823.000000,829.900024,829.900024,400
2022-01-04,838.570007,840.719971,834.820007,840.000000,840.000000,700
2022-01-05,848.500000,862.460022,843.260010,843.260010,843.260010,1100
2022-01-06,831.099976,831.099976,818.390015,819.229980,819.229980,800
2022-01-07,822.890015,822.890015,801.000000,816.750000,816.750000,300
2022-01-10,800.000000,826.000000,794.159973,799.280029,799.280029,800
2022-01-11,796.000000,820.000000,796.000000,810.080017,810.080017,1000
2022-01-12,814.200012,815.150024,805.780029,815.080017,815.080017,800
2022-01-13,806.710022,806.710022,785.000000,793.750000,793.750000,500
2022-01-14,781.880005,781.880005,770.000000,778.049988,778.049988,1400
2022-01-18,767.979980,773.770020,760.000000,770.690002,770.690002,1100
2022-01-19,789.929993,799.190002,788.010010,798.809998,798.809998,600
2022-01-20,800.000000,803.409973,788.090027,803.250000,803.250000,900
2022-01-21,791.570007,801.000000,778.000000,782.299988,782.299988,1800
2022-01-24,765.159973,770.320007,740.000000,764.919983,764.919983,2100
2022-01-25,755.000000,765.690002,745.419983,753.080017,753.080017,1200
2022-01-26,769.549988,782.549988,753.159973,767.000000,767.000000,2200
2022-01-27,770.080017,799.210022,760.539978,790.500000,790.500000,1600
2022-01-28,795.270020,805.000000,780.830017,803.650024,803.650024,2100
2022-01-31,781.280029,818.869995,780.460022,818.869995,818.869995,1800
2022-02-01,831.020020,831.020020,815.929993,828.010010,828.010010,800
2022-02-02,820.000000,835.000000,810.010010,827.919983,827.919983,400
2022-02-03,829.000000,829.000000,806.880005,808.090027,808.090027,600
2022-02-04,813.169983,820.859985,800.080017,812.929993,812.929993,700
2022-02-07,810.349976,827.520020,808.000000,822.750000,822.750000,600
2022-02-08,811.719971,813.640015,797.150024,808.640015,808.640015,900
2022-02-09,814.250000,822.950012,814.250000,820.080017,820.080017,2000
2022-02-10,797.020020,820.000000,797.020020,805.340027,805.340027,1100
2022-02-11,797.849976,797.849976,760.000000,769.539978,769.539978,1100
2022-02-14,760.000000,769.549988,748.000000,755.119995,755.119995,2000
2022-02-15,773.849976,792.000000,768.609985,783.780029,783.780029,600
2022-02-16,782.820007,789.570007,768.289978,784.840027,784.840027,600
2022-02-17,781.099976,792.000000,766.919983,770.200012,770.200012,800
2022-02-18,787.349976,787.349976,770.200012,780.000000,780.000000,600
2022-02-22,763.280029,769.309998,752.190002,754.080017,754.080017,800
2022-02-23,762.869995,778.770020,745.719971,755.000000,755.000000,1900
2022-02-24,696.000000,734.919983,692.000000,731.919983,731.919983,6100
2022-02-25,735.000000,760.150024,716.830017,755.000000,755.000000,2300
2022-02-28,731.849976,750.049988,725.000000,729.000000,729.000000,700
2022-03-01,718.169983,723.099976,685.359985,689.080017,689.080017,1900
2022-03-02,706.750000,718.840027,703.059998,708.080017,708.080017,1400
2022-03-03,708.000000,715.750000,676.000000,689.770020,689.770020,1100
2022-03-04,650.000000,654.700012,626.099976,641.919983,641.919983,4100
2022-03-07,642.000000,642.000000,600.000000,609.400024,609.400024,5500
2022-03-08,610.000000,635.650024,598.039978,618.760010,618.760010,34900
2022-03-09,656.250000,677.200012,642.380005,666.299988,666.299988,3400
2022-03-10,650.049988,658.010010,643.000000,654.010010,654.010010,1300
2022-03-11,650.000000,679.710022,637.210022,651.000000,651.000000,3100
2022-03-14,661.000000,674.960022,637.580017,637.580017,637.580017,1900
2022-03-15,643.640015,664.989990,638.130005,645.559998,645.559998,3000
2022-03-16,689.169983,709.760010,676.289978,701.530029,701.530029,1000
2022-03-17,693.599976,705.000000,692.929993,703.140015,703.140015,1400
2022-03-18,696.200012,714.960022,685.359985,713.919983,713.919983,1000
2022-03-21,703.830017,713.000000,688.409973,689.219971,689.219971,700
2022-03-22,710.429993,713.630005,701.950012,709.919983,709.919983,1300
2022-03-23,691.909973,706.010010,685.000000,685.549988,685.549988,2400
2022-03-24,695.020020,708.919983,680.080017,688.000000,688.000000,500
2022-03-25,705.000000,705.000000,684.789978,688.080017,688.080017,1600
2022-03-25,705.000000,705.000000,684.789978,688.080017,688.080017,1599
